Time,useless,still,wave,nearDrops,smallDrops,drops,foam
5.539 sec,0,0,0,0,0,0,0
5.547 sec,0,0,0,0,0,0,0
5.556 sec,0,0,0,0,0,0,0
5.564 sec,0,0,0,0,0,0,0
5.572 sec,0,0,0,0,0,0,0
5.581 sec,0,0,0,0,0,0,0
5.589 sec,0,0,0,0,0,0,0
5.597 sec,0,0,0,0,0,0,0
5.606 sec,0,0,0,0,0,0,0
5.614 sec,0,0,0,0,0,0,0
5.622 sec,0,0,0,0,0,0,0
5.631 sec,0,0,0,0,0,0,0
5.639 sec,0,0,0,0,0,0,0
5.647 sec,0,0,0,0,0,0,0
5.656 sec,0,0,0,0,0,0,0
5.664 sec,0,0,0,0,0,0,0
5.672 sec,0,0,0,0,0,0,0
5.681 sec,0,0,0,0,0,0,0
5.689 sec,0,0,0,0,0,0,0
5.697 sec,0,0,0,0,0,0,0
5.706 sec,0,0,0,0,0,0,0
5.714 sec,0,0,0,0,0,0,0
5.722 sec,0,0,0,0,0,0,0
5.731 sec,0,0,0,0,0,0,0
5.739 sec,0,0,0,0,0,0,0
5.747 sec,0,0,0,0,0,0,0
5.756 sec,0,0,0,0,0,0,0
5.764 sec,0,0,0,0,0,0,0
5.772 sec,0,0,0,0,0,0,0
5.781 sec,0,0,0,0,0,0,0
5.789 sec,0,0,0,0,0,0,0
5.797 sec,0,0,0,0,0,0,0
5.806 sec,0,0,0,0,0,0,0
5.814 sec,0,0,0,0,0,0,0
5.822 sec,0,0,0,0,0,0,0
5.831 sec,0,0,0,0,0,0,0
5.839 sec,0,0,0,0,0,0,0
5.848 sec,0,0,0,0,0,0,0
5.856 sec,0,0,0,0,0,0,0
5.864 sec,0,0,0,0,0,0,0
5.873 sec,0,0,0,0,0,0,0
5.881 sec,0,0,0,0,0,0,0
5.889 sec,0,0,0,0,0,0,0
5.898 sec,0,0,0,0,0,0,0
5.906 sec,0,0,0,0,0,0,0
5.914 sec,0,0,0,0,0,0,0
5.923 sec,0,0,0,0,0,0,0
5.931 sec,0,0,0,0,0,0,0
5.939 sec,0,0,0,0,0,0,0
5.948 sec,0,0,0,0,0,0,0
5.956 sec,0,0,0,0,0,0,0
5.964 sec,0,0,0,0,0,0,0
5.973 sec,0,0,0,0,0,0,0
5.981 sec,0,0,0,0,0,0,0
5.989 sec,0,0,0,0,0,0,0
5.998 sec,0,0,0,0,0,0,0
6.006 sec,0,0,0,0,0,0,0
6.014 sec,0,0,0,0,0,0,0
6.023 sec,0,0,0,0,0,0,0
6.031 sec,0,0,0,0,0,0,0
6.039 sec,0,0,0,0,0,0,0
6.048 sec,0,0,0,0,0,0,0
6.056 sec,0,0,0,0,0,0,0
6.064 sec,0,0,0,0,0,0,0
6.073 sec,0,0,0,0,0,0,0
6.081 sec,0,0,0,0,0,0,0
6.089 sec,0,0,0,0,0,0,0
6.098 sec,0,0,0,0,0,0,0
6.106 sec,0,0,0,0,0,0,0
6.114 sec,0,0,0,0,0,0,0
6.123 sec,0,0,0,0,0,0,0
6.131 sec,0,0,0,0,0,0,0
6.139 sec,0,0,0,0,0,0,0
6.148 sec,0,0,0,0,0,0,0
6.156 sec,0,0,0,0,0,0,0
6.164 sec,0,0,0,0,0,0,0
6.173 sec,0,0,0,0,0,0,0
6.181 sec,0,0,0,0,0,0,0
6.19 sec,0,0,0,0,0,0,0
6.198 sec,0,0,0,0,0,0,0
6.206 sec,0,0,0,0,0,0,0
6.215 sec,0,0,0,0,0,0,0
6.223 sec,0,0,0,0,0,0,0
6.231 sec,0,0,0,0,0,0,0
6.24 sec,0,0,0,0,0,0,0
6.248 sec,0,0,0,0,0,0,0
6.256 sec,0,0,0,0,0,0,0
6.265 sec,0,0,0,0,0,0,0
6.273 sec,0,0,0,0,0,0,0
6.281 sec,0,0,0,0,0,0,0
6.29 sec,0,0,0,0,0,0,0
6.298 sec,0,0,0,0,0,0,0
6.306 sec,0,0,0,0,0,0,0
6.315 sec,0,0,0,0,0,0,0
6.323 sec,0,0,0,0,0,0,0
6.331 sec,0,0,0,0,0,0,0
6.34 sec,0,0,0,0,0,0,0
6.348 sec,0,0,0,0,0,0,0
6.356 sec,0,0,0,0,0,0,0
6.365 sec,0,0,0,0,0,0,0
6.373 sec,0,0,0,0,0,0,0
6.381 sec,0,0,0,0,0,0,0
6.39 sec,0,0,0,0,0,0,0
6.398 sec,0,0,0,0,0,0,0
6.406 sec,0,0,0,0,0,0,0
6.415 sec,0,0,0,0,0,0,0
6.423 sec,0,0,0,0,0,0,0
6.431 sec,0,0,0,0,0,0,0
6.44 sec,0,0,0,0,0,0,0
6.448 sec,0,0,0,0,0,0,0
6.456 sec,0,0,0,0,0,0,0
6.465 sec,0,0,0,0,0,0,0
6.473 sec,0,0,0,0,0,0,0
6.481 sec,0,0,0,0,0,0,0
6.49 sec,0,0,0,0,0,0,0
6.498 sec,0,0,0,0,0,0,0
6.507 sec,0,0,0,0,0,0,0
6.515 sec,0,0,0,0,0,0,0
6.523 sec,0,0,0,0,0,0,0
6.532 sec,0,0,0,0,0,0,0
6.54 sec,0,0,0,0,0,0,0
6.548 sec,0,0,0,0,0,0,0
6.557 sec,0,0,0,0,0,0,0
6.565 sec,0,0,0,0,0,0,0
6.573 sec,0,0,0,0,0,0,0
6.582 sec,0,0,0,0,0,0,0
6.59 sec,0,0,0,0,0,0,0
6.598 sec,0,0,0,0,0,0,0
6.607 sec,0,0,0,0,0,0,0
6.615 sec,0,0,0,0,0,0,0
6.623 sec,0,0,0,0,0,0,0
6.632 sec,0,0,0,0,0,0,0
6.64 sec,0,0,0,0,0,0,0
6.648 sec,0,0,0,0,0,0,0
6.657 sec,0,0,0,0,0,0,0
6.665 sec,0,0,0,0,0,0,0
6.673 sec,0,0,0,0,0,0,0
6.682 sec,0,0,0,0,0,0,0
6.69 sec,0,0,0,0,0,0,0
6.698 sec,0,0,0,0,0,0,0
6.707 sec,0,0,0,0,0,0,0
6.715 sec,0,0,0,0,0,0,0
6.723 sec,0,0,0,0,0,0,0
6.732 sec,0,0,0,0,0,0,0
6.74 sec,0,0,0,0,0,0,0
6.748 sec,0,0,0,0,0,0,0
6.757 sec,0,0,0,0,0,0,0
6.765 sec,0,0,0,0,0,0,0
6.773 sec,0,0,0,0,0,0,0
6.782 sec,0,0,0,0,1,0,0
6.79 sec,0,0,0,0,0,0,0
6.798 sec,0,0,0,0,0,0,0
6.807 sec,0,0,0,0,1,0,0
6.815 sec,0,0,0,0,1,0,0
6.823 sec,0,0,0,0,1,0,0
6.832 sec,0,0,0,0,1,0,0
6.84 sec,0,0,0,0,0,0,0
6.849 sec,0,0,0,0,0,0,0
6.857 sec,0,0,0,0,0,0,0
6.865 sec,0,0,0,0,0,0,0
6.874 sec,0,0,0,0,0,0,0
6.882 sec,0,0,0,0,0,0,0
6.89 sec,0,0,0,0,0,0,0
6.899 sec,0,0,0,0,0,0,0
6.907 sec,0,0,0,0,0,0,0
6.915 sec,0,0,0,0,0,0,0
6.924 sec,0,0,0,0,0,0,0
6.932 sec,0,0,0,0,0,0,0
6.94 sec,0,0,0,0,0,0,0
6.949 sec,0,0,0,0,0,0,0
6.957 sec,0,0,0,0,0,0,0
6.965 sec,0,0,0,0,0,0,0
6.974 sec,0,0,0,0,0,0,0
6.982 sec,0,0,0,0,0,0,0
6.99 sec,0,0,0,0,0,0,0
6.999 sec,0,0,0,0,0,0,0
7.007 sec,0,0,0,0,0,0,0
7.015 sec,0,0,0,0,0,0,0
7.024 sec,0,0,0,0,0,0,0
7.032 sec,0,0,0,0,0,0,0
7.04 sec,0,0,0,0,0,0,0
7.049 sec,0,0,0,0,0,0,0
7.057 sec,0,0,0,0,0,0,0
7.065 sec,0,0,0,0,0,0,0
7.074 sec,0,0,0,0,0,0,0
7.082 sec,0,0,0,0,0,0,0
7.09 sec,0,0,0,0,0,0,0
7.099 sec,0,0,0,0,0,0,0
7.107 sec,0,0,0,0,0,0,0
7.115 sec,0,0,0,0,0,0,0
7.124 sec,0,0,0,0,0,0,0
7.132 sec,0,0,0,0,0,0,0
7.14 sec,0,0,0,0,0,0,0
7.149 sec,0,0,0,0,0,0,0
7.157 sec,0,0,0,0,0,0,0
7.165 sec,0,0,0,0,0,0,0
7.174 sec,0,0,0,0,0,0,0
7.182 sec,0,0,0,0,0,0,0
7.191 sec,0,0,0,0,0,0,0
7.199 sec,0,0,0,0,0,0,0
7.207 sec,0,0,0,0,0,0,0
7.216 sec,0,0,0,0,0,0,0
7.224 sec,0,0,0,0,0,0,0
7.232 sec,0,0,0,0,0,0,0
7.241 sec,0,0,0,0,0,0,0
7.249 sec,0,0,0,0,0,0,0
7.257 sec,0,0,0,0,0,0,0
7.266 sec,0,0,0,0,0,0,0
7.274 sec,0,0,0,0,0,0,0
7.282 sec,0,0,0,0,0,0,0
7.291 sec,0,0,0,0,0,0,0
7.299 sec,0,0,0,0,0,0,0
7.307 sec,0,0,0,0,0,0,0
7.316 sec,0,0,0,0,0,0,0
7.324 sec,0,0,0,0,0,0,0
7.332 sec,0,0,0,0,0,0,0
7.341 sec,0,0,0,0,0,0,0
7.349 sec,0,0,0,0,0,0,0
7.357 sec,0,0,0,0,0,0,0
7.366 sec,0,0,0,0,0,0,0
7.374 sec,0,0,0,0,0,0,0
7.382 sec,0,0,0,0,0,0,0
7.391 sec,0,0,0,0,0,0,0
7.399 sec,0,0,0,0,0,0,0
7.407 sec,0,0,0,0,0,0,0
7.416 sec,0,0,0,0,0,0,0
7.424 sec,0,0,0,0,0,0,0
7.432 sec,0,0,0,0,0,0,0
7.441 sec,0,0,0,1,0,0,0
7.449 sec,0,0,0,1,0,0,0
7.457 sec,0,0,0,1,0,0,0
7.466 sec,0,0,0,1,0,0,0
7.474 sec,0,0,0,1,0,0,0
7.482 sec,0,0,0,1,0,0,0
7.491 sec,0,0,0,1,0,0,0
7.499 sec,0,0,0,1,0,0,0
7.508 sec,0,0,0,0,0,0,0
7.516 sec,0,0,0,0,0,0,0
7.524 sec,0,0,0,0,0,0,0
7.533 sec,0,0,0,0,0,0,0
7.541 sec,0,0,0,0,0,0,0
7.549 sec,0,0,0,0,0,0,0
7.558 sec,0,0,0,0,0,0,0
7.566 sec,0,0,0,0,0,0,0
7.574 sec,0,0,0,0,0,0,0
7.583 sec,0,0,0,0,0,0,0
7.591 sec,0,0,0,0,0,0,0
7.599 sec,0,0,0,0,0,0,0
7.608 sec,0,0,0,0,0,0,0
7.616 sec,0,0,0,0,0,0,0
7.624 sec,0,0,0,0,0,0,0
7.633 sec,0,0,0,0,0,0,0
7.641 sec,0,0,0,0,0,0,0
7.649 sec,0,0,0,0,0,0,0
7.658 sec,0,0,0,0,0,0,0
7.666 sec,0,0,0,0,0,0,0
7.674 sec,0,0,0,0,0,0,0
7.683 sec,0,0,0,0,0,0,0
7.691 sec,0,0,0,0,0,0,0
7.699 sec,0,0,0,0,0,0,0
7.708 sec,0,0,0,0,0,0,0
7.716 sec,0,0,0,0,0,0,0
7.724 sec,0,0,0,0,0,0,0
7.733 sec,0,0,0,0,0,0,0
7.741 sec,0,0,0,0,0,0,0
7.749 sec,0,0,0,0,0,0,0
7.758 sec,0,0,0,0,0,0,0
7.766 sec,0,0,0,0,0,0,0
7.774 sec,0,0,0,0,0,0,0
7.783 sec,0,0,0,0,0,0,0
7.791 sec,0,0,0,0,0,0,0
7.799 sec,0,0,0,0,0,0,0
7.808 sec,0,0,0,0,0,0,0
7.816 sec,0,0,0,0,0,0,0
7.824 sec,0,0,0,0,0,0,0
7.833 sec,0,0,0,0,0,0,0
7.841 sec,0,0,0,0,0,0,0
7.85 sec,0,0,0,0,0,0,0
7.858 sec,0,0,0,0,0,0,0
7.866 sec,0,0,0,0,0,0,0
7.875 sec,0,0,0,0,0,0,0
7.883 sec,0,0,0,0,0,0,0
7.891 sec,0,0,0,0,0,0,0
7.9 sec,0,0,0,0,0,0,0
7.908 sec,0,0,0,0,0,0,0
7.916 sec,0,0,0,0,0,0,0
7.925 sec,0,0,0,0,0,0,0
7.933 sec,0,0,0,0,0,0,0
7.941 sec,0,0,0,0,0,0,0
7.95 sec,0,0,0,0,0,0,0
7.958 sec,0,0,0,0,0,0,0
7.966 sec,0,0,0,0,0,0,0
7.975 sec,0,0,0,0,0,0,0
7.983 sec,0,0,0,0,0,0,0
7.991 sec,0,0,0,0,0,0,0
8 sec,0,0,0,0,0,0,0
8.008 sec,0,0,0,0,0,0,0
8.016 sec,0,0,0,0,0,0,0
8.025 sec,0,0,0,0,0,0,0
8.033 sec,0,0,0,0,0,0,0
8.041 sec,0,0,0,0,0,0,0
8.05 sec,0,0,0,0,0,0,0
8.058 sec,0,0,0,0,0,0,0
8.066 sec,0,0,0,0,0,0,0
8.075 sec,0,0,0,0,0,0,0
8.083 sec,0,0,0,0,0,0,0
8.091 sec,0,0,0,0,0,0,0
8.1 sec,0,0,0,0,0,0,0
8.108 sec,0,0,0,0,0,0,0
8.116 sec,0,0,0,0,0,0,0
8.125 sec,0,0,0,0,0,0,0
8.133 sec,0,0,0,0,0,0,0
8.141 sec,0,0,0,0,0,0,0
8.15 sec,0,0,0,0,0,0,0
8.158 sec,0,0,0,0,0,0,0
8.166 sec,0,0,0,0,0,0,0
8.175 sec,0,0,0,0,0,0,0
8.183 sec,0,0,0,0,0,0,0
8.192 sec,0,0,0,0,0,0,0
8.2 sec,0,0,0,0,0,0,0
8.208 sec,0,0,0,0,0,0,0
8.217 sec,0,0,0,0,0,0,0
8.225 sec,0,0,0,0,0,0,0
8.233 sec,0,0,0,0,0,0,0
8.242 sec,0,0,0,0,0,0,0
8.25 sec,0,0,0,0,0,0,0
8.258 sec,0,0,0,0,0,0,0
8.267 sec,0,0,0,0,0,0,0
8.275 sec,0,0,0,0,0,0,0
8.283 sec,0,0,0,0,0,0,0
8.292 sec,0,0,0,0,0,0,0
8.3 sec,0,0,0,0,0,0,0
8.308 sec,0,0,0,0,0,0,0
8.317 sec,0,0,0,0,0,0,0
8.325 sec,0,0,0,0,0,0,0
8.333 sec,0,0,0,0,0,0,0
8.342 sec,0,0,0,0,0,0,0
8.35 sec,0,0,0,0,0,0,0
8.358 sec,0,0,0,0,0,0,0
8.367 sec,0,0,0,0,0,0,0
8.375 sec,0,0,0,0,0,0,0
8.383 sec,0,0,0,0,0,0,0
8.392 sec,0,0,0,0,0,0,0
8.4 sec,0,0,0,0,0,0,0
8.408 sec,0,0,0,0,0,0,0
8.417 sec,0,0,0,0,0,0,0
8.425 sec,0,0,0,0,0,0,0
8.433 sec,0,0,0,0,0,0,0
8.442 sec,0,0,0,0,0,0,0
8.45 sec,0,0,0,0,0,0,0
8.458 sec,0,0,0,0,0,0,0
8.467 sec,0,0,0,0,0,0,0
8.475 sec,0,0,0,0,0,0,0
8.483 sec,0,0,0,0,0,0,0
8.492 sec,0,0,0,0,0,0,0
8.5 sec,0,0,0,0,0,0,0
8.509 sec,0,0,0,0,0,0,0
8.517 sec,0,0,0,0,0,0,0
8.525 sec,0,0,0,0,0,0,0
8.534 sec,0,0,0,0,0,0,0
8.542 sec,0,0,0,1,0,0,0
8.55 sec,0,0,0,1,0,0,0
8.559 sec,0,0,0,1,0,0,0
8.567 sec,0,0,0,0,0,1,0
8.575 sec,0,0,0,0,0,0,0
8.584 sec,0,0,0,1,0,0,0
8.592 sec,0,0,0,0,1,0,0
8.6 sec,0,0,0,0,1,0,0
8.609 sec,0,0,0,1,0,0,0
8.617 sec,0,0,0,0,0,0,0
8.625 sec,0,0,0,0,0,0,0
8.634 sec,0,0,0,0,0,0,0
8.642 sec,0,0,0,0,1,0,0
8.65 sec,0,0,0,0,1,0,0
8.659 sec,0,0,0,0,1,0,0
8.667 sec,0,0,0,0,0,0,0
8.675 sec,0,0,0,0,0,0,0
8.684 sec,0,0,0,0,0,0,0
8.692 sec,0,0,0,0,1,0,0
8.7 sec,0,0,0,0,0,0,0
8.709 sec,0,0,0,0,0,0,0
8.717 sec,0,0,0,0,0,0,0
8.725 sec,0,0,0,0,0,0,0
8.734 sec,0,0,0,0,0,0,0
8.742 sec,0,0,0,0,0,0,0
8.75 sec,0,0,0,0,0,0,0
8.759 sec,0,0,0,0,0,0,0
8.767 sec,0,0,0,0,0,0,0
8.775 sec,0,0,0,0,0,0,0
8.784 sec,0,0,0,0,0,0,0
8.792 sec,0,0,0,0,0,0,0
8.8 sec,0,0,0,0,0,0,0
8.809 sec,0,0,0,0,0,0,0
8.817 sec,0,0,0,0,0,0,0
8.825 sec,0,0,0,0,0,0,0
8.834 sec,0,0,0,0,0,0,0
8.842 sec,0,0,0,0,0,0,0
8.851 sec,0,0,0,0,0,0,0
8.859 sec,0,0,0,0,0,0,0
8.867 sec,0,0,0,0,0,0,0
8.876 sec,0,0,0,0,0,0,0
8.884 sec,0,0,0,0,0,0,0
8.892 sec,0,0,0,0,0,0,0
8.901 sec,0,0,0,0,0,0,0
8.909 sec,0,0,0,0,0,0,0
8.917 sec,0,0,0,0,0,0,0
8.926 sec,0,0,0,0,0,0,0
8.934 sec,0,0,0,0,0,0,0
8.942 sec,0,0,0,0,0,0,0
8.951 sec,0,0,0,0,0,0,0
8.959 sec,0,0,0,0,0,0,0
8.967 sec,0,0,0,0,0,0,0
8.976 sec,0,0,0,0,0,0,0
8.984 sec,0,0,0,0,0,0,0
8.992 sec,0,0,0,0,0,0,0
9.001 sec,0,0,0,0,0,0,0
9.009 sec,0,0,0,0,0,0,0
9.017 sec,0,0,0,0,0,0,0
9.026 sec,0,0,0,0,0,0,0
9.034 sec,0,0,0,0,0,0,0
9.042 sec,0,0,0,0,0,0,0
9.051 sec,0,0,0,0,0,0,0
9.059 sec,0,0,0,0,0,0,0
9.067 sec,0,0,0,0,0,0,0
9.076 sec,0,0,0,0,0,0,0
9.084 sec,0,0,0,0,0,0,0
9.092 sec,0,0,0,0,0,0,0
9.101 sec,0,0,0,0,0,0,0
9.109 sec,0,0,0,0,0,0,0
9.117 sec,0,0,0,0,0,0,0
9.126 sec,0,0,0,0,0,0,0
9.134 sec,0,0,0,0,0,0,0
9.142 sec,0,0,0,0,0,0,0
9.151 sec,0,0,0,0,0,0,0
9.159 sec,0,0,0,0,0,0,0
9.167 sec,0,0,0,0,0,0,0
9.176 sec,0,0,0,0,0,0,0
9.184 sec,0,0,0,0,0,0,0
9.193 sec,0,0,0,0,0,0,0
9.201 sec,0,0,0,0,0,0,0
9.209 sec,0,0,0,0,0,0,0
9.218 sec,0,0,0,0,0,0,0
9.226 sec,0,0,0,0,0,0,0
9.234 sec,0,0,0,0,0,0,0
9.243 sec,0,0,0,0,0,0,0
9.251 sec,0,0,0,0,0,0,0
9.259 sec,0,0,0,0,0,0,0
9.268 sec,0,0,0,0,0,0,0
9.276 sec,0,0,0,0,0,0,0
9.284 sec,0,0,0,0,0,0,0
9.293 sec,0,0,0,0,0,0,0
9.301 sec,0,0,0,0,0,0,0
9.309 sec,0,0,0,0,0,0,0
9.318 sec,0,0,0,0,0,0,0
9.326 sec,0,0,0,1,0,0,0
9.334 sec,0,0,0,1,0,0,0
9.343 sec,0,0,0,1,0,0,0
9.351 sec,0,0,0,1,0,0,0
9.359 sec,0,0,0,1,0,0,0
9.368 sec,0,0,0,1,0,0,0
9.376 sec,0,0,0,1,0,0,0
9.384 sec,0,0,0,0,0,0,0
9.393 sec,0,0,0,0,0,0,0
9.401 sec,0,0,0,0,0,1,0
9.409 sec,0,0,0,0,0,1,0
9.418 sec,0,0,0,0,0,0,0
9.426 sec,0,0,0,0,0,0,0
9.434 sec,0,0,0,0,0,0,0
9.443 sec,0,0,0,0,0,0,0
9.451 sec,0,0,0,0,0,0,0
9.459 sec,0,0,0,0,0,0,0
9.468 sec,0,0,0,0,0,0,0
9.476 sec,0,0,0,0,0,0,0
9.484 sec,0,0,0,0,0,0,0
9.493 sec,0,0,0,0,0,0,0
9.501 sec,0,0,0,0,0,0,0
9.51 sec,0,0,0,0,0,0,0
9.518 sec,0,0,0,0,0,0,0
9.526 sec,0,0,0,0,0,0,0
9.535 sec,0,0,0,0,0,0,0
9.543 sec,0,0,0,1,0,0,0
9.551 sec,0,0,0,1,0,0,0
9.56 sec,0,0,0,1,0,0,0
9.568 sec,0,0,0,1,0,0,0
9.576 sec,0,0,0,1,0,0,0
9.585 sec,0,0,0,1,0,0,0
9.593 sec,0,0,0,0,0,0,0
9.601 sec,0,0,0,0,0,0,0
9.61 sec,0,0,0,1,0,0,0
9.618 sec,0,0,0,1,0,0,0
9.626 sec,0,0,0,0,0,0,0
9.635 sec,0,0,0,0,0,0,0
9.643 sec,0,0,0,0,0,0,0
9.651 sec,0,0,0,0,0,0,0
9.66 sec,0,0,0,0,0,0,0
9.668 sec,0,0,0,0,0,0,0
9.676 sec,0,0,0,0,0,0,0
9.685 sec,0,0,0,0,0,0,0
9.693 sec,0,0,0,0,0,0,0
9.701 sec,0,0,0,0,0,0,0
9.71 sec,0,0,0,0,0,0,0
9.718 sec,0,0,0,0,0,0,0
9.726 sec,0,0,0,0,0,0,0
9.735 sec,0,0,0,0,0,0,0
9.743 sec,0,0,0,0,0,0,0
9.751 sec,0,0,0,0,0,0,0
9.76 sec,0,0,0,0,0,0,0
9.768 sec,0,0,0,0,0,0,0
9.776 sec,0,0,0,0,0,0,0
9.785 sec,0,0,0,0,0,0,0
9.793 sec,0,0,0,0,0,0,0
9.801 sec,0,0,0,0,0,0,0
9.81 sec,0,0,0,0,0,0,0
9.818 sec,0,0,0,0,0,0,0
9.826 sec,0,0,0,0,0,0,0
9.835 sec,0,0,0,0,0,0,0
9.843 sec,0,0,0,0,0,0,0
9.852 sec,0,0,0,0,0,0,0
9.86 sec,0,0,0,0,0,0,0
9.868 sec,0,0,0,0,0,0,0
9.877 sec,0,0,0,0,0,0,0
9.885 sec,0,0,0,0,0,0,0
9.893 sec,0,0,0,0,0,0,0
9.902 sec,0,0,0,0,0,0,0
9.91 sec,0,0,0,0,0,0,0
9.918 sec,0,0,0,0,0,0,0
9.927 sec,0,0,0,0,0,0,0
9.935 sec,0,0,0,0,0,0,0
9.943 sec,0,0,0,0,0,0,0
9.952 sec,0,0,0,0,0,0,0
9.96 sec,0,0,0,0,0,0,0
9.968 sec,0,0,0,0,0,0,0
9.977 sec,0,0,0,0,0,0,0
9.985 sec,0,0,0,0,0,0,0
9.993 sec,0,0,0,0,0,0,0
10.002 sec,0,0,0,0,0,0,0
10.01 sec,0,0,0,0,0,0,0
10.018 sec,0,0,0,0,0,0,0
10.027 sec,0,0,0,0,0,0,0
10.035 sec,0,0,0,0,0,0,0
10.043 sec,0,0,0,0,0,0,0
10.052 sec,0,0,0,0,0,0,0
10.06 sec,0,0,0,0,0,0,0
10.068 sec,0,0,0,0,0,0,0
10.077 sec,0,0,0,1,0,0,0
10.085 sec,0,0,0,0,0,0,0
10.093 sec,0,0,0,0,0,0,0
10.102 sec,0,0,0,1,0,0,0
10.11 sec,0,0,0,1,0,0,0
10.118 sec,0,0,0,0,0,0,0
10.127 sec,0,0,0,0,0,0,0
10.135 sec,0,0,0,0,0,0,0
10.143 sec,0,0,0,0,0,0,0
10.152 sec,0,0,0,0,0,0,0
10.16 sec,0,0,0,0,1,0,0
10.168 sec,0,0,0,0,1,0,0
10.177 sec,0,0,0,0,1,0,0
10.185 sec,0,0,0,1,0,0,0
10.194 sec,0,0,0,0,0,0,0
10.202 sec,0,0,0,0,1,0,0
10.21 sec,0,0,0,0,1,0,0
10.219 sec,0,0,0,0,0,0,0
10.227 sec,0,0,0,0,0,0,0
10.235 sec,0,0,0,0,0,0,0
10.244 sec,0,0,0,0,0,0,0
10.252 sec,0,0,0,0,0,0,0
10.26 sec,0,0,0,0,0,0,0
10.269 sec,0,0,0,0,0,0,0
10.277 sec,0,0,0,0,0,0,0
10.285 sec,0,0,0,0,0,0,0
10.294 sec,0,0,0,0,0,0,0
10.302 sec,0,0,0,0,0,0,0
10.31 sec,0,0,0,0,0,0,0
10.319 sec,0,0,0,0,0,0,0
10.327 sec,0,0,0,0,0,0,0
10.335 sec,0,0,0,0,0,0,0
10.344 sec,0,0,0,0,0,0,0
10.352 sec,0,0,0,0,0,0,0
10.36 sec,0,0,0,0,0,0,0
10.369 sec,0,0,0,0,0,0,0
10.377 sec,0,0,0,0,0,0,0
10.385 sec,0,0,0,0,0,0,0
10.394 sec,0,0,0,0,0,0,0
10.402 sec,0,0,0,1,0,0,0
10.41 sec,0,0,0,1,0,0,0
10.419 sec,0,0,0,0,0,0,0
10.427 sec,0,0,0,0,0,0,0
10.435 sec,0,0,0,0,0,0,0
10.444 sec,0,0,0,0,0,0,0
10.452 sec,0,0,0,0,0,0,0
10.46 sec,0,0,0,0,0,0,0
10.469 sec,0,0,0,0,0,0,0
10.477 sec,0,0,0,0,0,0,0
10.485 sec,0,0,0,0,0,0,0
10.494 sec,0,0,0,0,0,0,0
10.502 sec,0,0,0,0,0,0,0
10.511 sec,0,0,0,0,0,0,0
10.519 sec,0,0,0,0,0,0,0
10.527 sec,0,0,0,0,0,0,0
10.536 sec,0,0,0,0,0,0,0
10.544 sec,0,0,0,0,0,0,0
10.552 sec,0,0,0,0,0,0,0
10.561 sec,0,0,0,0,0,0,0
10.569 sec,0,0,0,0,0,0,0
10.577 sec,0,0,0,0,0,0,0
10.586 sec,0,0,0,0,0,0,0
10.594 sec,0,0,0,0,0,0,0
10.602 sec,0,0,0,0,0,0,0
10.611 sec,0,0,0,0,0,0,0
10.619 sec,0,0,0,0,0,0,0
10.627 sec,0,0,0,0,0,0,0
10.636 sec,0,0,0,0,0,0,0
10.644 sec,0,0,0,0,0,0,0
10.652 sec,0,0,0,0,0,0,0
10.661 sec,0,0,0,0,0,0,0
10.669 sec,0,0,0,0,0,0,0
10.677 sec,0,0,0,0,0,0,0
10.686 sec,0,0,0,0,0,0,0
10.694 sec,0,0,0,0,0,0,0
10.702 sec,0,0,0,0,0,0,0
10.711 sec,0,0,0,0,0,0,0
10.719 sec,0,0,0,0,0,0,0
10.727 sec,0,0,0,0,0,0,0
10.736 sec,0,0,0,0,0,0,0
10.744 sec,0,0,0,0,0,0,0
10.752 sec,0,0,0,0,0,0,0
10.761 sec,0,0,0,0,0,0,0
10.769 sec,0,0,0,0,0,0,0
10.777 sec,0,0,0,0,0,0,0
10.786 sec,0,0,0,0,0,0,0
10.794 sec,0,0,0,0,0,0,0
10.802 sec,0,0,0,0,0,0,0
10.811 sec,0,0,0,0,0,0,0
10.819 sec,0,0,0,0,0,0,0
10.827 sec,0,0,0,0,0,0,0
10.836 sec,0,0,0,0,0,0,0
10.844 sec,0,0,0,0,0,0,0
10.853 sec,0,0,0,0,0,0,0
10.861 sec,0,0,0,0,0,0,0
10.869 sec,0,0,0,0,0,0,0
10.878 sec,0,0,0,0,0,0,0
10.886 sec,0,0,0,0,0,0,0
10.894 sec,0,0,0,0,0,0,0
10.903 sec,0,0,0,0,0,0,0
10.911 sec,0,0,0,0,0,0,0
10.919 sec,0,0,0,0,0,0,0
10.928 sec,0,0,0,0,0,0,0
10.936 sec,0,0,0,0,0,0,0
10.944 sec,0,0,0,0,0,0,0
10.953 sec,0,0,0,0,0,0,0
10.961 sec,0,0,0,0,0,0,0
10.969 sec,0,0,0,0,0,0,0
10.978 sec,0,0,0,0,0,0,0
10.986 sec,0,0,0,0,0,0,0
10.994 sec,0,0,0,0,0,0,0
11.003 sec,0,0,0,0,0,0,0
11.011 sec,0,0,0,0,0,0,0
11.019 sec,0,0,0,0,0,0,0
11.028 sec,0,0,0,0,0,0,0
11.036 sec,0,0,0,0,0,0,0
11.044 sec,0,0,0,0,0,0,0
11.053 sec,0,0,0,0,0,0,0
11.061 sec,0,0,0,0,0,0,0
11.069 sec,0,0,0,0,0,0,0
11.078 sec,0,0,0,0,0,0,0
