Time,still,wave,nearDrops,smallDrops,drops,useless,foam
22.18 sec,0,0,0,0,0,0,1
22.189 sec,0,0,0,0,0,0,1
22.197 sec,0,0,0,0,0,0,1
22.206 sec,0,0,0,0,0,0,1
22.214 sec,0,0,0,0,0,0,1
22.222 sec,0,0,0,0,0,0,1
22.231 sec,0,0,0,0,0,0,1
22.239 sec,0,0,0,0,0,0,1
22.247 sec,0,0,0,0,0,0,1
22.256 sec,0,0,0,0,0,0,1
22.264 sec,0,0,0,0,0,0,1
22.272 sec,0,0,0,0,0,0,1
22.281 sec,0,0,0,0,0,0,1
22.289 sec,0,0,0,0,0,0,1
22.297 sec,0,0,0,0,0,0,1
22.306 sec,0,0,0,0,0,0,1
22.314 sec,0,0,0,0,0,0,1
22.322 sec,0,0,0,0,0,0,1
22.331 sec,0,0,0,0,0,0,1
22.339 sec,0,0,0,0,0,0,1
22.347 sec,0,0,0,0,0,0,1
22.356 sec,0,0,0,0,0,0,1
22.364 sec,0,0,0,0,0,0,1
22.372 sec,0,0,0,0,0,0,1
22.381 sec,0,0,0,0,0,0,1
22.389 sec,0,0,0,0,0,0,1
22.397 sec,0,0,0,0,0,0,1
22.406 sec,0,0,0,0,0,0,1
22.414 sec,0,0,0,0,0,0,1
22.422 sec,0,0,0,0,0,0,1
22.431 sec,0,0,0,0,0,0,1
22.439 sec,0,0,0,0,0,0,1
22.447 sec,0,0,0,0,0,0,1
22.456 sec,0,0,0,0,0,0,1
22.464 sec,0,0,0,0,0,0,1
22.472 sec,0,0,0,0,0,0,1
22.481 sec,0,0,0,0,0,0,1
22.489 sec,0,0,0,0,0,0,1
22.497 sec,0,0,0,0,0,0,1
22.506 sec,0,0,0,0,0,0,1
22.514 sec,0,0,0,0,0,0,1
22.523 sec,0,0,0,0,0,0,1
22.531 sec,0,0,0,0,0,0,1
22.539 sec,0,0,0,0,0,0,1
22.548 sec,0,0,0,0,0,0,1
22.556 sec,0,0,0,0,0,0,1
22.564 sec,0,0,0,0,0,0,1
22.573 sec,0,0,0,0,0,0,1
22.581 sec,0,0,0,0,0,0,1
22.589 sec,0,0,0,0,0,0,1
22.598 sec,0,0,0,0,0,0,1
22.606 sec,0,0,0,0,0,0,1
22.614 sec,0,0,0,0,0,0,1
22.623 sec,0,0,0,0,0,0,1
22.631 sec,0,0,0,0,0,0,1
22.639 sec,0,0,0,0,0,0,1
22.648 sec,0,0,0,0,0,0,1
22.656 sec,0,0,0,0,0,0,1
22.664 sec,0,0,0,0,0,0,1
22.673 sec,0,0,0,0,0,0,1
22.681 sec,0,0,0,0,0,0,1
22.689 sec,0,0,0,0,0,0,1
22.698 sec,0,0,0,0,0,0,1
22.706 sec,0,0,0,0,0,0,1
22.714 sec,0,0,0,0,0,0,1
22.723 sec,0,0,0,0,0,0,1
22.731 sec,0,0,0,0,0,0,1
22.739 sec,0,0,0,0,0,0,1
22.748 sec,0,0,0,0,0,0,1
22.756 sec,0,0,0,0,0,0,1
22.764 sec,0,0,0,0,0,0,1
22.773 sec,0,0,0,0,0,0,1
22.781 sec,0,0,0,0,0,0,1
22.789 sec,0,0,0,0,0,0,1
22.798 sec,0,0,0,0,0,0,1
22.806 sec,0,0,0,0,0,0,1
22.814 sec,0,0,0,0,0,0,1
22.823 sec,0,0,0,0,0,0,1
22.831 sec,0,0,0,0,0,0,1
22.839 sec,0,0,0,0,0,0,1
22.848 sec,0,0,0,0,0,0,1
22.856 sec,0,0,0,0,0,0,1
22.865 sec,0,0,0,0,0,0,1
22.873 sec,0,0,0,0,0,0,1
22.881 sec,0,0,0,0,0,0,1
22.89 sec,0,0,0,0,0,0,1
22.898 sec,0,0,0,0,0,0,1
22.906 sec,0,0,0,0,0,0,1
22.915 sec,0,0,0,0,0,0,1
22.923 sec,0,0,0,0,0,0,1
22.931 sec,0,0,0,0,0,0,1
22.94 sec,0,0,0,0,0,0,1
22.948 sec,0,0,0,0,0,0,1
22.956 sec,0,0,0,0,0,0,1
22.965 sec,0,0,0,0,0,0,1
22.973 sec,0,0,0,0,0,0,1
22.981 sec,0,0,0,0,0,0,1
22.99 sec,0,0,0,0,0,0,1
22.998 sec,0,0,0,0,0,0,1
23.006 sec,0,0,0,0,0,0,1
23.015 sec,0,0,0,0,0,0,1
23.023 sec,0,0,0,0,0,0,1
23.031 sec,0,0,0,0,0,0,1
23.04 sec,0,0,0,0,0,0,1
23.048 sec,0,0,0,0,0,0,1
23.056 sec,0,0,0,0,0,0,1
23.065 sec,0,0,0,0,0,0,1
23.073 sec,0,0,0,0,0,0,1
23.081 sec,0,0,0,0,0,0,1
23.09 sec,0,0,0,0,0,0,1
23.098 sec,0,0,0,0,0,0,1
23.106 sec,0,0,0,0,0,0,1
23.115 sec,0,0,0,0,0,0,1
23.123 sec,0,0,0,0,0,0,1
23.131 sec,0,0,0,0,0,0,1
23.14 sec,0,0,0,0,0,0,1
23.148 sec,0,0,0,0,0,0,1
23.156 sec,0,0,0,0,0,0,1
23.165 sec,0,0,0,0,0,0,1
23.173 sec,0,0,0,0,0,0,1
23.181 sec,0,0,0,0,0,0,1
23.19 sec,0,0,0,0,0,0,1
23.198 sec,0,0,0,0,0,0,1
23.207 sec,0,0,0,0,0,0,1
23.215 sec,0,0,0,0,0,0,1
23.223 sec,0,0,0,0,0,0,1
23.232 sec,0,0,0,0,0,0,1
23.24 sec,0,0,0,0,0,0,1
23.248 sec,0,0,0,0,0,0,1
23.257 sec,0,0,0,0,0,0,1
23.265 sec,0,0,0,0,0,0,1
23.273 sec,0,0,0,0,0,0,1
23.282 sec,0,0,0,0,0,0,1
23.29 sec,0,0,0,0,0,0,1
23.298 sec,0,0,0,0,0,0,1
23.307 sec,0,0,0,0,0,0,1
23.315 sec,0,0,0,0,0,0,1
23.323 sec,0,0,0,0,0,0,1
23.332 sec,0,0,0,0,0,0,1
23.34 sec,0,0,0,0,0,0,1
23.348 sec,0,0,0,0,0,0,1
23.357 sec,0,0,0,0,0,0,1
23.365 sec,0,0,0,0,0,0,1
23.373 sec,0,0,0,0,0,0,1
23.382 sec,0,0,0,0,0,0,1
23.39 sec,0,0,0,0,0,0,1
23.398 sec,0,0,0,0,0,0,1
23.407 sec,0,0,0,0,0,0,1
23.415 sec,0,0,0,0,0,0,1
23.423 sec,0,0,0,0,0,0,1
23.432 sec,0,0,0,0,0,0,1
23.44 sec,0,0,0,0,0,0,1
23.448 sec,0,0,0,0,0,0,1
23.457 sec,0,0,0,0,0,0,1
23.465 sec,0,0,0,0,0,0,1
23.473 sec,0,0,0,0,0,0,1
23.482 sec,0,0,0,0,0,0,1
23.49 sec,0,0,0,0,0,0,1
23.498 sec,0,0,0,0,0,0,1
23.507 sec,0,0,0,0,0,0,1
23.515 sec,0,0,0,0,0,0,1
23.524 sec,0,0,0,0,0,0,1
23.532 sec,0,0,0,0,0,0,1
23.54 sec,0,0,0,0,0,0,1
23.549 sec,0,0,0,0,0,0,1
23.557 sec,0,0,0,0,0,0,1
23.565 sec,0,0,0,0,0,0,1
23.574 sec,0,0,0,0,0,0,1
23.582 sec,0,0,0,0,0,0,1
23.59 sec,0,0,0,0,0,0,1
23.599 sec,0,0,0,0,0,0,1
23.607 sec,0,0,0,0,0,0,1
23.615 sec,0,0,0,0,0,0,1
23.624 sec,0,0,0,0,0,0,1
23.632 sec,0,0,0,0,0,0,1
23.64 sec,0,0,0,0,0,0,1
23.649 sec,0,0,0,0,0,0,1
23.657 sec,0,0,0,0,0,0,1
23.665 sec,0,0,0,0,0,0,1
23.674 sec,0,0,0,0,0,0,1
23.682 sec,0,0,0,0,0,0,1
23.69 sec,0,0,0,0,0,0,1
23.699 sec,0,0,0,0,0,0,1
23.707 sec,0,0,0,0,0,0,1
23.715 sec,0,0,0,0,0,0,1
23.724 sec,0,0,0,0,0,0,1
23.732 sec,0,0,0,0,0,0,1
23.74 sec,0,0,0,0,0,0,1
23.749 sec,0,0,0,0,0,0,1
23.757 sec,0,0,0,0,0,0,1
23.765 sec,0,0,0,0,0,0,1
23.774 sec,0,0,0,0,0,0,1
23.782 sec,0,0,0,0,0,0,1
23.79 sec,0,0,0,0,0,0,1
23.799 sec,0,0,0,0,0,0,1
23.807 sec,0,0,0,0,0,0,1
23.815 sec,0,0,0,0,0,0,1
23.824 sec,0,0,0,0,0,0,1
23.832 sec,0,0,0,0,0,0,1
23.84 sec,0,0,0,0,0,0,1
23.849 sec,0,0,0,0,0,0,1
23.857 sec,0,0,0,0,0,0,1
23.866 sec,0,0,0,0,0,0,1
23.874 sec,0,0,0,0,0,0,1
23.882 sec,0,0,0,0,0,0,1
23.891 sec,0,0,0,0,0,0,1
23.899 sec,0,0,0,0,0,0,1
23.907 sec,0,0,0,0,0,0,1
23.916 sec,0,0,0,0,0,0,1
23.924 sec,0,0,0,0,0,0,1
23.932 sec,0,0,0,0,0,0,1
23.941 sec,0,0,0,0,0,0,1
23.949 sec,0,0,0,0,0,0,1
23.957 sec,0,0,0,0,0,0,1
23.966 sec,0,0,0,0,0,0,1
23.974 sec,0,0,0,0,0,0,1
23.982 sec,0,0,0,0,0,0,1
23.991 sec,0,0,0,0,0,0,1
23.999 sec,0,0,0,0,0,0,1
24.007 sec,0,0,0,0,0,0,1
24.016 sec,0,0,0,0,0,0,1
24.024 sec,0,0,0,0,0,0,1
24.032 sec,0,0,0,0,0,0,1
24.041 sec,0,0,0,0,0,0,1
24.049 sec,0,0,0,0,0,0,1
24.057 sec,0,0,0,0,0,0,1
24.066 sec,0,0,0,0,0,0,1
24.074 sec,0,0,0,0,0,0,1
24.082 sec,0,0,0,0,0,0,1
24.091 sec,0,0,0,0,0,0,1
24.099 sec,0,0,0,0,0,0,1
24.107 sec,0,0,0,0,0,0,1
24.116 sec,0,0,0,0,0,0,1
24.124 sec,0,0,0,0,0,0,1
24.132 sec,0,0,0,0,0,0,1
24.141 sec,0,0,0,0,0,0,1
24.149 sec,0,0,0,0,0,0,1
24.157 sec,0,0,0,0,0,0,1
24.166 sec,0,0,0,0,0,0,1
24.174 sec,0,0,0,0,0,0,1
24.182 sec,0,0,0,0,0,0,1
24.191 sec,0,0,0,0,0,0,1
24.199 sec,0,0,0,0,0,0,1
24.208 sec,0,0,0,0,0,0,1
24.216 sec,0,0,0,0,0,0,1
24.224 sec,0,0,0,0,0,0,1
24.233 sec,0,0,0,0,0,0,1
24.241 sec,0,0,0,0,0,0,1
24.249 sec,0,0,0,0,0,0,1
24.258 sec,0,0,0,0,0,0,1
24.266 sec,0,0,0,0,0,0,1
24.274 sec,0,0,0,0,0,0,1
24.283 sec,0,0,0,0,0,0,1
24.291 sec,0,0,0,0,0,0,1
24.299 sec,0,0,0,0,0,0,1
24.308 sec,0,0,0,0,0,0,1
24.316 sec,0,0,0,0,0,0,1
24.324 sec,0,0,0,0,0,0,1
24.333 sec,0,0,0,0,0,0,1
24.341 sec,0,0,0,0,0,0,1
24.349 sec,0,0,0,0,0,0,1
24.358 sec,0,0,0,0,0,0,1
24.366 sec,0,0,0,0,0,0,1
24.374 sec,0,0,0,0,0,0,1
24.383 sec,0,0,0,0,0,0,1
24.391 sec,0,0,0,0,0,0,1
24.399 sec,0,0,0,0,0,0,1
24.408 sec,0,0,0,0,0,0,1
24.416 sec,0,0,0,0,0,0,1
24.424 sec,0,0,0,0,0,0,1
24.433 sec,0,0,0,0,0,0,1
24.441 sec,0,0,0,0,0,0,1
24.449 sec,0,0,0,0,0,0,1
24.458 sec,0,0,0,0,0,0,1
24.466 sec,0,0,0,0,0,0,1
24.474 sec,0,0,0,0,0,0,1
24.483 sec,0,0,0,0,0,0,1
24.491 sec,0,0,0,0,0,0,1
24.499 sec,0,0,0,0,0,0,1
24.508 sec,0,0,0,0,0,0,1
24.516 sec,0,0,0,0,0,0,1
24.525 sec,0,0,0,0,0,0,1
24.533 sec,0,0,0,0,0,0,1
24.541 sec,0,0,0,0,0,0,1
24.55 sec,0,0,0,0,0,0,1
24.558 sec,0,0,0,0,0,0,1
24.566 sec,0,0,0,0,0,0,1
24.575 sec,0,0,0,0,0,0,1
24.583 sec,0,0,0,0,0,0,1
24.591 sec,0,0,0,0,0,0,1
24.6 sec,0,0,0,0,0,0,1
24.608 sec,0,0,0,0,0,0,1
24.616 sec,0,0,0,0,0,0,1
24.625 sec,0,0,0,0,0,0,1
24.633 sec,0,0,0,0,0,0,1
24.641 sec,0,0,0,0,0,0,1
24.65 sec,0,0,0,0,0,0,1
24.658 sec,0,0,0,0,0,0,1
24.666 sec,0,0,0,0,0,0,1
24.675 sec,0,0,0,0,0,0,1
24.683 sec,0,0,0,0,0,0,1
24.691 sec,0,0,0,0,0,0,1
24.7 sec,0,0,0,0,0,0,1
24.708 sec,0,0,0,0,0,0,1
24.716 sec,0,0,0,0,0,0,1
24.725 sec,0,0,0,0,0,0,1
24.733 sec,0,0,0,0,0,0,1
24.741 sec,0,0,0,0,0,0,1
24.75 sec,0,0,0,0,0,0,1
24.758 sec,0,0,0,0,0,0,1
24.766 sec,0,0,0,0,0,0,1
24.775 sec,0,0,0,0,0,0,1
24.783 sec,0,0,0,0,0,0,1
24.791 sec,0,0,0,0,0,0,1
24.8 sec,0,0,0,0,0,0,1
24.808 sec,0,0,0,0,0,0,1
24.816 sec,0,0,0,0,0,0,1
24.825 sec,0,0,0,0,0,0,1
24.833 sec,0,0,0,0,0,0,1
24.841 sec,0,0,0,0,0,0,1
24.85 sec,0,0,0,0,0,0,1
24.858 sec,0,0,0,0,0,0,1
24.867 sec,0,0,0,0,0,0,1
24.875 sec,0,0,0,0,0,0,1
24.883 sec,0,0,0,0,0,0,1
24.892 sec,0,0,0,0,0,0,1
24.9 sec,0,0,0,0,0,0,1
24.908 sec,0,0,0,0,0,0,1
24.917 sec,0,0,0,0,0,0,1
24.925 sec,0,0,0,0,0,0,1
24.933 sec,0,0,0,0,0,0,1
24.942 sec,0,0,0,0,0,0,1
24.95 sec,0,0,0,0,0,0,1
24.958 sec,0,0,0,0,0,0,1
24.967 sec,0,0,0,0,0,0,1
24.975 sec,0,0,0,0,0,0,1
24.983 sec,0,0,0,0,0,0,1
24.992 sec,0,0,0,0,0,0,1
25 sec,0,0,0,0,0,0,1
25.008 sec,0,0,0,0,0,0,1
25.017 sec,0,0,0,0,0,0,1
25.025 sec,0,0,0,0,0,0,1
25.033 sec,0,0,0,0,0,0,1
25.042 sec,0,0,0,0,0,0,1
25.05 sec,0,0,0,0,0,0,1
25.058 sec,0,0,0,0,0,0,1
25.067 sec,0,0,0,0,0,0,1
25.075 sec,0,0,0,0,0,0,1
25.083 sec,0,0,0,0,0,0,1
25.092 sec,0,0,0,0,0,0,1
25.1 sec,0,0,0,0,0,0,1
25.108 sec,0,0,0,0,0,0,1
25.117 sec,0,0,0,0,0,0,1
25.125 sec,0,0,0,0,0,0,1
25.133 sec,0,0,0,0,0,0,1
25.142 sec,0,0,0,0,0,0,1
25.15 sec,0,0,0,0,0,0,1
25.158 sec,0,0,0,0,0,0,1
25.167 sec,0,0,0,0,0,0,1
25.175 sec,0,0,0,0,0,0,1
25.183 sec,0,0,0,0,0,0,1
25.192 sec,0,0,0,0,0,0,1
25.2 sec,0,0,0,0,0,0,1
25.209 sec,0,0,0,0,0,0,1
25.217 sec,0,0,0,0,0,0,1
25.225 sec,0,0,0,0,0,0,1
25.234 sec,0,0,0,0,0,0,1
25.242 sec,0,0,0,0,0,0,1
25.25 sec,0,0,0,0,0,0,1
25.259 sec,0,0,0,0,0,0,1
25.267 sec,0,0,0,0,0,0,1
25.275 sec,0,0,0,0,0,0,1
25.284 sec,0,0,0,0,0,0,1
25.292 sec,0,0,0,0,0,0,1
25.3 sec,0,0,0,0,0,0,1
25.309 sec,0,0,0,0,0,0,1
25.317 sec,0,0,0,0,0,0,1
25.325 sec,0,0,0,0,0,0,1
25.334 sec,0,0,0,0,0,0,1
25.342 sec,0,0,0,0,0,0,1
25.35 sec,0,0,0,0,0,0,1
25.359 sec,0,0,0,0,0,0,1
25.367 sec,0,0,0,0,0,0,1
25.375 sec,0,0,0,0,0,0,1
25.384 sec,0,0,0,0,0,0,1
25.392 sec,0,0,0,0,0,0,1
25.4 sec,0,0,0,0,0,0,1
25.409 sec,0,0,0,0,0,0,1
25.417 sec,0,0,0,0,0,0,1
25.425 sec,0,0,0,0,0,0,1
25.434 sec,0,0,0,0,0,0,1
25.442 sec,0,0,0,0,0,0,1
25.45 sec,0,0,0,0,0,0,1
25.459 sec,0,0,0,0,0,0,1
25.467 sec,0,0,0,0,0,0,1
25.475 sec,0,0,0,0,0,0,1
25.484 sec,0,0,0,0,0,0,1
25.492 sec,0,0,0,0,0,0,1
25.5 sec,0,0,0,0,0,0,1
25.509 sec,0,0,0,0,0,0,1
25.517 sec,0,0,0,0,0,0,1
25.526 sec,0,0,0,0,0,0,1
25.534 sec,0,0,0,0,0,0,1
25.542 sec,0,0,0,0,0,0,1
25.551 sec,0,0,0,0,0,0,1
25.559 sec,0,0,0,0,0,0,1
25.567 sec,0,0,0,0,0,0,1
25.576 sec,0,0,0,0,0,0,1
25.584 sec,0,0,0,0,0,0,1
25.592 sec,0,0,0,0,0,0,1
25.601 sec,0,0,0,0,0,0,1
25.609 sec,0,0,0,0,0,0,1
25.617 sec,0,0,0,0,0,0,1
25.626 sec,0,0,0,0,0,0,1
25.634 sec,0,0,0,0,0,0,1
25.642 sec,0,0,0,0,0,0,1
25.651 sec,0,0,0,0,0,0,1
25.659 sec,0,0,0,0,0,0,1
25.667 sec,0,0,0,0,0,0,1
25.676 sec,0,0,0,0,0,0,1
25.684 sec,0,0,0,0,0,0,1
25.692 sec,0,0,0,0,0,0,1
25.701 sec,0,0,0,0,0,0,1
25.709 sec,0,0,0,0,0,0,1
25.717 sec,0,0,0,0,0,0,1
25.726 sec,0,0,0,0,0,0,1
25.734 sec,0,0,0,0,0,0,1
25.742 sec,0,0,0,0,0,0,1
25.751 sec,0,0,0,0,0,0,1
25.759 sec,0,0,0,0,0,0,1
25.767 sec,0,0,0,0,0,0,1
25.776 sec,0,0,0,0,0,0,1
25.784 sec,0,0,0,0,0,0,1
25.792 sec,0,0,0,0,0,0,1
25.801 sec,0,0,0,0,0,0,1
25.809 sec,0,0,0,0,0,0,1
25.817 sec,0,0,0,0,0,0,1
25.826 sec,0,0,0,0,0,0,1
25.834 sec,0,0,0,0,0,0,1
25.842 sec,0,0,0,0,0,0,1
25.851 sec,0,0,0,0,0,0,1
25.859 sec,0,0,0,0,0,0,1
25.868 sec,0,0,0,0,0,0,1
25.876 sec,0,0,0,0,0,0,1
25.884 sec,0,0,0,0,0,0,1
25.893 sec,0,0,0,0,0,0,1
25.901 sec,0,0,0,0,0,0,1
25.909 sec,0,0,0,0,0,0,1
25.918 sec,0,0,0,0,0,0,1
25.926 sec,0,0,0,0,0,0,1
25.934 sec,0,0,0,0,0,0,1
25.943 sec,0,0,0,0,0,0,1
25.951 sec,0,0,0,0,0,0,1
25.959 sec,0,0,0,0,0,0,1
25.968 sec,0,0,0,0,0,0,1
25.976 sec,0,0,0,0,0,0,1
25.984 sec,0,0,0,0,0,0,1
25.993 sec,0,0,0,0,0,0,1
26.001 sec,0,0,0,0,0,0,1
26.009 sec,0,0,0,0,0,0,1
26.018 sec,0,0,0,0,0,0,1
26.026 sec,0,0,0,0,0,0,1
26.034 sec,0,0,0,0,0,0,1
26.043 sec,0,0,0,0,0,0,1
26.051 sec,0,0,0,0,0,0,1
26.059 sec,0,0,0,0,0,0,1
26.068 sec,0,0,0,0,0,0,1
26.076 sec,0,0,0,0,0,0,1
26.084 sec,0,0,0,0,0,0,1
26.093 sec,0,0,0,0,0,0,1
26.101 sec,0,0,0,0,0,0,1
26.109 sec,0,0,0,0,0,0,1
26.118 sec,0,0,0,0,0,0,1
26.126 sec,0,0,0,0,0,0,1
26.134 sec,0,0,0,0,0,0,1
26.143 sec,0,0,0,0,0,0,1
26.151 sec,0,0,0,0,0,0,1
26.159 sec,0,0,0,0,0,0,1
26.168 sec,0,0,0,0,0,0,1
26.176 sec,0,0,0,0,0,0,1
26.184 sec,0,0,0,0,0,0,1
26.193 sec,0,0,0,0,0,0,1
26.201 sec,0,0,0,0,0,0,1
26.21 sec,0,0,0,0,0,0,1
26.218 sec,0,0,0,0,0,0,1
26.226 sec,0,0,0,0,0,0,1
26.235 sec,0,0,0,0,0,0,1
26.243 sec,0,0,0,0,0,0,1
26.251 sec,0,0,0,0,0,0,1
26.26 sec,0,0,0,0,0,0,1
26.268 sec,0,0,0,0,0,0,1
26.276 sec,0,0,0,0,0,0,1
26.285 sec,0,0,0,0,0,0,1
26.293 sec,0,0,0,0,0,0,1
26.301 sec,0,0,0,0,0,0,1
26.31 sec,0,0,0,0,0,0,1
26.318 sec,0,0,0,0,0,0,1
26.326 sec,0,0,0,0,0,0,1
26.335 sec,0,0,0,0,0,0,1
26.343 sec,0,0,0,0,0,0,1
26.351 sec,0,0,0,0,0,0,1
26.36 sec,0,0,0,0,0,0,1
26.368 sec,0,0,0,0,0,0,1
26.376 sec,0,0,0,0,0,0,1
26.385 sec,0,0,0,0,0,0,1
26.393 sec,0,0,0,0,0,0,1
26.401 sec,0,0,0,0,0,0,1
26.41 sec,0,0,0,0,0,0,1
26.418 sec,0,0,0,0,0,0,1
26.426 sec,0,0,0,0,0,0,1
26.435 sec,0,0,0,0,0,0,1
26.443 sec,0,0,0,0,0,0,1
26.451 sec,0,0,0,0,0,0,1
26.46 sec,0,0,0,0,0,0,1
26.468 sec,0,0,0,0,0,0,1
26.476 sec,0,0,0,0,0,0,1
26.485 sec,0,0,0,0,0,0,1
26.493 sec,0,0,0,0,0,0,1
26.501 sec,0,0,0,0,0,0,1
26.51 sec,0,0,0,0,0,0,1
26.518 sec,0,0,0,0,0,0,1
26.527 sec,0,0,0,0,0,0,1
26.535 sec,0,0,0,0,0,0,1
26.543 sec,0,0,0,0,0,0,1
26.552 sec,0,0,0,0,0,0,1
26.56 sec,0,0,0,0,0,0,1
26.568 sec,0,0,0,0,0,0,1
26.577 sec,0,0,0,0,0,0,1
26.585 sec,0,0,0,0,0,0,1
26.593 sec,0,0,0,0,0,0,1
26.602 sec,0,0,0,0,0,0,1
26.61 sec,0,0,0,0,0,0,1
26.618 sec,0,0,0,0,0,0,1
26.627 sec,0,0,0,0,0,0,1
26.635 sec,0,0,0,0,0,0,1
26.643 sec,0,0,0,0,0,0,1
26.652 sec,0,0,0,0,0,0,1
26.66 sec,0,0,0,0,0,0,1
26.668 sec,0,0,0,0,0,0,1
26.677 sec,0,0,0,0,0,0,1
26.685 sec,0,0,0,0,0,0,1
26.693 sec,0,0,0,0,0,0,1
26.702 sec,0,0,0,0,0,0,1
26.71 sec,0,0,0,0,0,0,1
26.718 sec,0,0,0,0,0,0,1
26.727 sec,0,0,0,0,0,0,1
26.735 sec,0,0,0,0,0,0,1
26.743 sec,0,0,0,0,0,0,1
26.752 sec,0,0,0,0,0,0,1
26.76 sec,0,0,0,0,0,0,1
26.768 sec,0,0,0,0,0,0,1
26.777 sec,0,0,0,0,0,0,1
26.785 sec,0,0,0,0,0,0,1
26.793 sec,0,0,0,0,0,0,1
26.802 sec,0,0,0,0,0,0,1
26.81 sec,0,0,0,0,0,0,1
26.818 sec,0,0,0,0,0,0,1
26.827 sec,0,0,0,0,0,0,1
26.835 sec,0,0,0,0,0,0,1
26.843 sec,0,0,0,0,0,0,1
26.852 sec,0,0,0,0,0,0,1
26.86 sec,0,0,0,0,0,0,1
26.869 sec,0,0,0,0,0,0,1
26.877 sec,0,0,0,0,0,0,1
26.885 sec,0,0,0,0,0,0,1
26.894 sec,0,0,0,0,0,0,1
26.902 sec,0,0,0,0,0,0,1
26.91 sec,0,0,0,0,0,0,1
26.919 sec,0,0,0,0,0,0,1
26.927 sec,0,0,0,0,0,0,1
26.935 sec,0,0,0,0,0,0,1
26.944 sec,0,0,0,0,0,0,1
26.952 sec,0,0,0,0,0,0,1
26.96 sec,0,0,0,0,0,0,1
26.969 sec,0,0,0,0,0,0,1
26.977 sec,0,0,0,0,0,0,1
26.985 sec,0,0,0,0,0,0,1
26.994 sec,0,0,0,0,0,0,1
27.002 sec,0,0,0,0,0,0,1
27.01 sec,0,0,0,0,0,0,1
27.019 sec,0,0,0,0,0,0,1
27.027 sec,0,0,0,0,0,0,1
27.035 sec,0,0,0,0,0,0,1
27.044 sec,0,0,0,0,0,0,1
27.052 sec,0,0,0,0,0,0,1
27.06 sec,0,0,0,0,0,0,1
27.069 sec,0,0,0,0,0,0,1
27.077 sec,0,0,0,0,0,0,1
27.085 sec,0,0,0,0,0,0,1
27.094 sec,0,0,0,0,0,0,1
27.102 sec,0,0,0,0,0,0,1
27.11 sec,0,0,0,0,0,0,1
27.119 sec,0,0,0,0,0,0,1
27.127 sec,0,0,0,0,0,0,1
27.135 sec,0,0,0,0,0,0,1
27.144 sec,0,0,0,0,0,0,1
27.152 sec,0,0,0,0,0,0,1
27.16 sec,0,0,0,0,0,0,1
27.169 sec,0,0,0,0,0,0,1
27.177 sec,0,0,0,0,0,0,1
27.185 sec,0,0,0,0,0,0,1
27.194 sec,0,0,0,0,0,0,1
27.202 sec,0,0,0,0,0,0,1
27.211 sec,0,0,0,0,0,0,1
27.219 sec,0,0,0,0,0,0,1
27.227 sec,0,0,0,0,0,0,1
27.236 sec,0,0,0,0,0,0,1
27.244 sec,0,0,0,0,0,0,1
27.252 sec,0,0,0,0,0,0,1
27.261 sec,0,0,0,0,0,0,1
27.269 sec,0,0,0,0,0,0,1
27.277 sec,0,0,0,0,0,0,1
27.286 sec,0,0,0,0,0,0,1
27.294 sec,0,0,0,0,0,0,1
27.302 sec,0,0,0,0,0,0,1
27.311 sec,0,0,0,0,0,0,1
27.319 sec,0,0,0,0,0,0,1
27.327 sec,0,0,0,0,0,0,1
27.336 sec,0,0,0,0,0,0,1
27.344 sec,0,0,0,0,0,0,1
27.352 sec,0,0,0,0,0,0,1
27.361 sec,0,0,0,0,0,0,1
27.369 sec,0,0,0,0,0,0,1
27.377 sec,0,0,0,0,0,0,1
27.386 sec,0,0,0,0,0,0,1
27.394 sec,0,0,0,0,0,0,1
27.402 sec,0,0,0,0,0,0,1
27.411 sec,0,0,0,0,0,0,1
27.419 sec,0,0,0,0,0,0,1
27.427 sec,0,0,0,0,0,0,1
27.436 sec,0,0,0,0,0,0,1
27.444 sec,0,0,0,0,0,0,1
27.452 sec,0,0,0,0,0,0,1
27.461 sec,0,0,0,0,0,0,1
27.469 sec,0,0,0,0,0,0,1
27.477 sec,0,0,0,0,0,0,1
27.486 sec,0,0,0,0,0,0,1
27.494 sec,0,0,0,0,0,0,1
27.502 sec,0,0,0,0,0,0,1
27.511 sec,0,0,0,0,0,0,1
27.519 sec,0,0,0,0,0,0,1
27.528 sec,0,0,0,0,0,0,1
27.536 sec,0,0,0,0,0,0,1
27.544 sec,0,0,0,0,0,0,1
27.553 sec,0,0,0,0,0,0,1
27.561 sec,0,0,0,0,0,0,1
27.569 sec,0,0,0,0,0,0,1
27.578 sec,0,0,0,0,0,0,1
27.586 sec,0,0,0,0,0,0,1
27.594 sec,0,0,0,0,0,0,1
27.603 sec,0,0,0,0,0,0,1
27.611 sec,0,0,0,0,0,0,1
27.619 sec,0,0,0,0,0,0,1
27.628 sec,0,0,0,0,0,0,1
27.636 sec,0,0,0,0,0,0,1
27.644 sec,0,0,0,0,0,0,1
27.653 sec,0,0,0,0,0,0,1
27.661 sec,0,0,0,0,0,0,1
27.669 sec,0,0,0,0,0,0,1
27.678 sec,0,0,0,0,0,0,1
27.686 sec,0,0,0,0,0,0,1
27.694 sec,0,0,0,0,0,0,1
27.703 sec,0,0,0,0,0,0,1
27.711 sec,0,0,0,0,0,0,1
27.719 sec,0,0,0,0,0,0,1
